"15664517.0000";"1.0000";"0.0000";"999999.0000";"999999.0000"
"15664517.0000";"2.0000";"5.0000";"999999.0000";"999999.0000"
"15664517.0000";"3.0000";"10.0000";"999999.0000";"999999.0000"
"15664517.0000";"4.0000";"15.0000";"999999.0000";"999999.0000"
"15664517.0000";"5.0000";"20.0000";"26.2170";"35.5890"
"15664517.0000";"6.0000";"25.0000";"26.2160";"35.5890"
"15664518.0000";"1.0000";"0.0000";"999999.0000";"999999.0000"
"15664518.0000";"2.0000";"5.0000";"999999.0000";"999999.0000"
"15664518.0000";"3.0000";"10.0000";"999999.0000";"999999.0000"
"15664518.0000";"4.0000";"15.0000";"999999.0000";"999999.0000"
"15664518.0000";"5.0000";"20.0000";"26.2200";"35.5910"
"15664518.0000";"6.0000";"25.0000";"26.2200";"35.5910"
"15664519.0000";"1.0000";"0.0000";"999999.0000";"999999.0000"
"15664519.0000";"2.0000";"5.0000";"999999.0000";"999999.0000"
"15664519.0000";"3.0000";"10.0000";"999999.0000";"999999.0000"
"15664519.0000";"4.0000";"15.0000";"999999.0000";"999999.0000"
"15664519.0000";"5.0000";"20.0000";"999999.0000";"999999.0000"
"15664519.0000";"6.0000";"25.0000";"999999.0000";"999999.0000"
"15664519.0000";"7.0000";"30.0000";"999999.0000";"999999.0000"
"15664519.0000";"8.0000";"35.0000";"999999.0000";"999999.0000"
"15664519.0000";"9.0000";"40.0000";"26.2170";"35.5890"
"15664519.0000";"10.0000";"45.0000";"26.1370";"35.6100"
"15664520.0000";"1.0000";"0.0000";"999999.0000";"999999.0000"
"15664520.0000";"2.0000";"5.0000";"999999.0000";"999999.0000"
"15664520.0000";"3.0000";"10.0000";"26.2250";"35.5840"
"15664520.0000";"4.0000";"15.0000";"26.2250";"35.5840"
"15664520.0000";"5.0000";"20.0000";"26.2240";"35.5840"
"15664520.0000";"6.0000";"25.0000";"26.2230";"35.5840"
"15664520.0000";"7.0000";"30.0000";"26.2220";"35.5850"
"15664520.0000";"8.0000";"35.0000";"26.2210";"35.5850"
"15664520.0000";"9.0000";"40.0000";"26.2200";"35.5840"
"15664520.0000";"10.0000";"45.0000";"26.1450";"35.6020"
"15664520.0000";"11.0000";"50.0000";"25.8260";"35.6500"
"15664520.0000";"12.0000";"55.0000";"25.5940";"35.6620"
"15664520.0000";"13.0000";"60.0000";"25.1750";"35.6470"
"15664520.0000";"14.0000";"65.0000";"24.4750";"35.6460"
"15664520.0000";"15.0000";"70.0000";"23.9480";"35.6570"
"15664520.0000";"16.0000";"75.0000";"23.6090";"35.6630"
"15664520.0000";"17.0000";"80.0000";"23.3420";"35.6670"
"15664520.0000";"18.0000";"85.0000";"23.2130";"35.6670"
"15664520.0000";"19.0000";"90.0000";"22.9980";"35.6730"
"15664520.0000";"20.0000";"95.0000";"22.7150";"35.6760"
"15664520.0000";"21.0000";"100.0000";"22.4950";"35.6790"
"15664520.0000";"22.0000";"125.0000";"21.7610";"35.7030"
"15664521.0000";"1.0000";"0.0000";"999999.0000";"999999.0000"
"15664521.0000";"2.0000";"5.0000";"999999.0000";"999999.0000"
"15664521.0000";"3.0000";"10.0000";"26.2270";"35.5810"
"15664521.0000";"4.0000";"15.0000";"26.2260";"35.5810"
"15664521.0000";"5.0000";"20.0000";"26.2250";"35.5810"
"15664521.0000";"6.0000";"25.0000";"26.2250";"35.5800"
